0.028636428266742196, 190.91397696573296
0.1031992037537323, 206.26759562064552
0.17750604294042271, 229.2916251955069
0.1917816010237435, 251.45314943836195
0.23585951940850258, 280.4379354471776
0.28022181146025943, 300.90004265605
0.3241291056448146, 334.9984359448315
0.3681785866628741, 364.8354898336414
0.45727285653348354, 394.6802218114602
0.48664865633442433, 414.28750177733536
0.666429688610831, 426.24996445329157
0.8462107208872428, 438.2124271292477
0.9808616522110039, 452.72401535617803
1.0853974121996268, 469.7872884970851
1.2051756007393695, 480.0349779610407
1.4750462107208866, 492.0127968150149
1.5804635290772062, 482.6557656760984
1.7459974406369976, 471.60443622920513
1.7905019195222518, 487.805204038106
1.86520688184274, 498.89748329304706
2.076269017488978, 473.36527797525946
2.1819138347788973, 457.1901037963884
2.2560500497653884, 485.32774065121566
2.300696715484145, 497.26716906014497
2.4211574008246837, 487.06042940423714
2.525664723446604, 504.9759704251387
2.6767524527228765, 476.87672401535616
2.9008673396843436, 510.15356178017913
3.051187260059714, 505.0655481302431
3.215953362718609, 517.0254514431963
3.366642968861079, 500.8579553533343
3.440352623347076, 541.7796104080762
3.650362576425418, 547.7813166500782
3.875188397554386, 559.7514574150433
3.9815441490117993, 522.2695862363146
4.282695862363141, 496.7527370965448
4.415981800085313, 552.173183563202
4.552538034977959, 509.58282383051335
4.945286506469497, 438.911133229063
5.064211574008243, 474.726859092848
5.21453149438362, 469.638845442912
5.349182425707375, 484.1504336698422
5.455623489264891, 444.11175885113045
5.635290772074506, 459.48329304706385
5.740480591497224, 456.9444049481017
5.994568462960326, 491.93089719891947
6.2354613962747, 472.369685767098
6.505587942556517, 476.67709370112334
6.805260912839469, 495.47817432105785
7.091113322906296, 478.48144461822835
7.1960187686620225, 484.46523531920946
7.3469643111047915, 460.6273283093986
7.76638703256078, 490.52836627328315
7.902232333285937, 469.2447035404522
8.097767666714056, 459.05076069955925
8.413365562348924, 450.5818285226789
8.5629461111901, 467.6527797525949
8.86278970567325, 481.3402530925636
8.938319351628037, 467.7167638276696
9.193658467225928, 465.20346935873744
9.313237594198775, 481.4170339826532
9.49358737380918, 476.33413905872317
9.67388027868619, 472.95577989478176
9.809242144177443, 466.16067112185414
9.974150433669838, 473.85923503483576
